//Section   Type   Level   Dur   Skill   Luck   Option   ExcOp	SetOp	JoH	OEx	Socket1	Socket2	Socket3	Socket4	Socket5													
0																					
5	3	15	255	0	1	7	63	0	29	0	255	255	255	255	255	255	0	// Thunder Staff			
5	4	15	255	0	1	7	63	0	29	0	255	255	255	255	255	255	0	// Gorgon Staff			
5	5	15	255	0	1	7	63	0	29	0	255	255	255	255	255	255	0	// Legendary Staff			
5	6	15	255	0	1	7	63	0	29	0	255	255	255	255	255	255	0	// Staff of Resurrection			
5	7	15	255	0	1	7	63	0	29	0	255	255	255	255	255	255	0	// Chaos Lighting Staff			
5	8	15	255	0	1	7	63	0	29	0	255	255	255	255	255	255	0	// Staff of Destruction			
5	9	15	255	0	1	7	63	0	29	0	255	255	255	255	255	255	0	// Dragon Soul Staff			
5	10	15	255	0	1	7	63	0	29	0	255	255	255	255	255	255	0	// Divine Staff of Archangel			
5	11	15	255	0	1	7	63	0	29	0	255	255	255	255	255	255	0	// Staff of Kundun			
5	13	15	255	0	1	7	63	0	29	0	255	255	255	255	255	255	0	// Platina Staff			
5	12	15	255	0	1	7	63	0	29	128	255	255	255	255	255	255	0	// Grand Viper Staff			
5	0	15	255	0	1	7	63	0	29	0	255	255	255	255	255	255	0	// Skull Staff			
5	1	15	255	0	1	7	63	0	29	0	255	255	255	255	255	255	0	// Angelic Staff			
5	2	15	255	0	1	7	63	0	29	0	255	255	255	255	255	255	0	// Serpent Staff			
15	205	15	255	0	0	0	0	0	0	0	255	255	255	255	255	255	0	//ESPAÇO VAZIO 2X4			
15	206	15	255	0	0	0	0	0	0	0	255	255	255	255	255	255	0	//ESPAÇO VAZIO 3X1			
15	203	15	255	0	0	0	0	0	0	0	255	255	255	255	255	255	0	//ESPAÇO VAZIO 8X1			
5	14	15	255	0	1	7	63	0	29	0	255	255	255	255	255	255	0	// Mystery Stick			
5	15	15	255	0	1	7	63	0	29	0	255	255	255	255	255	255	0	// Violent Wind Stick			
5	16	15	255	0	1	7	63	0	29	0	255	255	255	255	255	255	0	// Red Wing Stick			
5	17	15	255	0	1	7	63	0	29	0	255	255	255	255	255	255	0	// Ancient Stick			
5	18	15	255	0	1	7	63	0	29	0	255	255	255	255	255	255	0	// Demonic Stick			
5	19	15	255	0	1	7	63	0	29	128	255	255	255	255	255	255	0	// Storm Blitz Stick			
15	205	15	255	0	0	0	0	0	0	0	255	255	255	255	255	255	0	//ESPAÇO VAZIO 2X4			
5	21	15	255	0	1	7	63	0	29	0	255	255	255	255	255	255	0	// Book of Samut			
5	22	15	255	0	1	7	63	0	29	0	255	255	255	255	255	255	0	// Book of Neil			
5	23	15	255	0	1	7	63	0	29	0	255	255	255	255	255	255	0	// Book of Lagle			
end																					
																					
