//Section   Type   Level   Dur   Skill   Luck   Option   ExcOp	SetOp	JoH	OEx	Socket1	Socket2	Socket3	Socket4	Socket5													
0																					
7	5	0	255	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Leather Helm			
7	0	0	255	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Bronze Helm			
7	8	0	255	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Brass Helm			
7	9	0	255	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Plate Helm			
8	5	0	255	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Leather Armor			
8	0	0	255	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Bronze Armor			
8	8	0	255	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Brass Armor			
8	9	0	255	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Plate Armor			
9	0	0	255	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Bronze Pants			
9	8	0	255	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Brass Pants			
9	9	0	255	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Plate Pants			
9	5	0	255	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Leather Pants			
10	0	0	255	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Bronze Gloves			
10	8	0	255	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Brass Gloves			
10	9	0	255	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Plate Gloves			
10	5	0	255	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Leather Gloves			
11	0	0	255	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Bronze Boots			
11	8	0	255	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Brass Boots			
11	9	0	255	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Plate Boots			
11	5	0	255	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Leather Boots			
7	6	0	255	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Scale Helm			
8	6	0	255	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Scale Armor			
9	6	0	255	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Scale Pants			
15	201	0	255	0	0	0	0	0	0	0	255	255	255	255	255	255	0	//ESPAÇO 2X2			
10	6	0	255	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Scale Gloves			
11	6	0	255	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Scale Boots			
end																					
																					

