//Section   Type   Level   Dur   Skill   Luck   Option   ExcOp	SetOp	JoH	OEx	Socket1	Socket2	Socket3	Socket4	Socket5															
0																							
7	10	7	255	1	1	7	0	0	0	0	255	255	255	255	255	255	0	//Vine Helm					
7	11	7	255	1	1	7	0	0	0	0	255	255	255	255	255	255	0	//Silk Helm					
7	12	7	255	1	1	7	0	0	0	0	255	255	255	255	255	255	0	//Wind Helm					
7	13	7	255	1	1	7	0	0	0	0	255	255	255	255	255	255	0	//Spirit Helm					
8	10	7	255	1	1	7	0	0	0	0	255	255	255	255	255	255	0	//Vine Armor					
8	11	7	255	1	1	7	0	0	0	0	255	255	255	255	255	255	0	//Silk Armor					
8	12	7	255	1	1	7	0	0	0	0	255	255	255	255	255	255	0	//Wind Armor					
8	13	7	255	1	1	7	0	0	0	0	255	255	255	255	255	255	0	//Spirit Armor					
9	10	7	255	1	1	7	0	0	0	0	255	255	255	255	255	255	0	//Vine Pants					
9	11	7	255	1	1	7	0	0	0	0	255	255	255	255	255	255	0	//Silk Pants					
9	12	7	255	1	1	7	0	0	0	0	255	255	255	255	255	255	0	//Wind Pants					
9	13	7	255	1	1	7	0	0	0	0	255	255	255	255	255	255	0	//Spirit Pants					
10	10	7	255	1	1	7	0	0	0	0	255	255	255	255	255	255	0	//Vine Gloves					
10	11	7	255	1	1	7	0	0	0	0	255	255	255	255	255	255	0	//Silk Gloves					
10	12	7	255	1	1	7	0	0	0	0	255	255	255	255	255	255	0	//Wind Gloves					
10	13	7	255	1	1	7	0	0	0	0	255	255	255	255	255	255	0	//Spirit Gloves					
11	10	7	255	1	1	7	0	0	0	0	255	255	255	255	255	255	0	//Vine Boots					
11	11	7	255	1	1	7	0	0	0	0	255	255	255	255	255	255	0	//Silk Boots					
11	12	7	255	1	1	7	0	0	0	0	255	255	255	255	255	255	0	//Wind Boots					
11	13	7	255	1	1	7	0	0	0	0	255	255	255	255	255	255	0	//Spirit Boots					
12	8	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	0	//Healing Orb					
12	9	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	0	//Orb of Greater Fortitude					
12	10	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	0	//Orb of Greater Damage					
12	11	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	0	//Orb of Summoning					
12	17	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	0	//Orb of Penetration					
12	18	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	0	//Orb of Ice Arrow					
12	45	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	0	//Crystal of Multi-Shot					
12	46	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	0	//Crystal of Recovery					
4	7	0	255	0	0	0	0	0	0	0	255	255	255	255	255	255	0	//Bolt					
4	15	0	255	0	0	0	0	0	0	0	255	255	255	255	255	255	0	//Arrow					
end																							
