//Section   Type   Level   Dur   Skill   Luck   Option   ExcOp	SetOp	JoH	OEx	Socket1	Socket2	Socket3	Socket4	Socket5														
0																						
3	2	15	255	1	1	7	63	0	109	0	255	255	255	255	255	255	0	// Dragon Lance				
3	3	15	255	1	1	7	63	0	109	0	255	255	255	255	255	255	0	// Giant Trident				
3	4	15	255	1	1	7	63	0	109	0	255	255	255	255	255	255	0	// Serpent Spear				
3	5	15	255	1	1	7	63	0	109	0	255	255	255	255	255	255	0	// Double Poleaxe				
3	6	15	255	1	1	7	63	0	109	0	255	255	255	255	255	255	0	// Halberd				
3	7	15	255	1	1	7	63	0	109	0	255	255	255	255	255	255	0	// Berdysh				
15	205	0	255	0	0	0	0	0	0	0	255	255	255	255	255	255	0	//ESPAÇO VAZIO 2X4				
15	203	0	255	0	0	0	0	0	0	0	255	255	255	255	255	255	0	//ESPAÇO VAZIO 8X1				
3	0	15	255	1	1	7	63	0	109	0	255	255	255	255	255	255	0	// Light Spear				
15	204	0	255	0	0	0	0	0	0	0	255	255	255	255	255	255	0	//ESPAÇO VAZIO 1X4				
3	10	15	255	1	1	7	63	0	109	0	255	255	255	255	255	255	0	// Dragon Spear				
15	204	0	255	0	0	0	0	0	0	0	255	255	255	255	255	255	0	//ESPAÇO VAZIO 1X4				
3	8	15	255	1	1	7	63	0	109	0	255	255	255	255	255	255	0	// Great Scythe				
15	204	0	255	0	0	0	0	0	109	0	255	255	255	255	255	255	0	//ESPAÇO VAZIO 1X4				
3	9	15	255	1	1	7	63	0	109	0	255	255	255	255	255	255	0	// Bill of Balrog				
end																						
																						
