//Section   Type   Level   Dur   Skill   Luck   Option   ExcOp	SetOp	JoH	OEx	Socket1	Socket2	Socket3	Socket4	Socket5															
0																							
7	39	7	255	1	1	7	0	0	0	0	255	255	255	255	255	255	0	//Violent Wind Helm					
7	40	7	255	1	1	7	0	0	0	0	255	255	255	255	255	255	0	//Red Wing Helm					
7	41	7	255	1	1	7	0	0	0	0	255	255	255	255	255	255	0	//Ancient Helm					
5	21	7	255	1	1	7	0	0	0	0	255	255	255	255	255	255	0	//Book of Samut					
5	22	7	255	1	1	7	0	0	0	0	255	255	255	255	255	255	0	//Book of Neil					
8	39	7	255	1	1	7	0	0	0	0	255	255	255	255	255	255	0	//Violent Wind Armor					
8	40	7	255	1	1	7	0	0	0	0	255	255	255	255	255	255	0	//Red Wing Armor					
8	41	7	255	1	1	7	0	0	0	0	255	255	255	255	255	255	0	//Ancient Armor					
5	36	7	255	1	1	7	0	0	0	0	255	255	255	255	255	255	0	//Violent Wind Stick					
5	16	7	255	1	1	7	0	0	0	0	255	255	255	255	255	255	0	//Red Wing Stick					
9	39	7	255	1	1	7	0	0	0	0	255	255	255	255	255	255	0	//Violent Wind Pants					
9	40	7	255	1	1	7	0	0	0	0	255	255	255	255	255	255	0	//Red Wing Pants					
9	41	7	255	1	1	7	0	0	0	0	255	255	255	255	255	255	0	//Ancient Pants					
10	39	7	255	1	1	7	0	0	0	0	255	255	255	255	255	255	0	//Violent Wind Gloves					
10	40	7	255	1	1	7	0	0	0	0	255	255	255	255	255	255	0	//Red Wing Gloves					
10	41	7	255	1	1	7	0	0	0	0	255	255	255	255	255	255	0	//Ancient Gloves					
5	17	7	255	1	1	7	0	0	0	0	255	255	255	255	255	255	0	//Ancient Stick					
5	18	7	255	1	1	7	0	0	0	0	255	255	255	255	255	255	0	//Demonic Stick					
11	39	7	255	1	1	7	0	0	0	0	255	255	255	255	255	255	0	//Violent Wind Boots					
11	40	7	255	1	1	7	0	0	0	0	255	255	255	255	255	255	0	//Red Wing Boots					
11	41	7	255	1	1	7	0	0	0	0	255	255	255	255	255	255	0	//Ancient Boots					
15	19	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	0	//Chain Lightning Parchment					
15	20	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	0	//Drain Life Parchment					
15	21	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	0	//Lightning Shock Parchment					
15	22	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	0	//Damage Reflection Parchment					
15	23	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	0	//Berserker Parchment					
15	24	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	0	//Sleep Parchment					
15	26	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	0	//Weakness Parchment					
15	27	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	0	//Innovation Parchment					
end																							
