//Section   Type   Level   Dur   Skill   Luck   Option   ExcOp	SetOp	JoH	OEx	Socket1	Socket2	Socket3	Socket4	Socket5														
0																						
1	0	15	255	1	1	7	63	0	109	0	255	255	255	255	255	255	0	// Small Axe				
1	1	15	255	1	1	7	63	0	109	0	255	255	255	255	255	255	0	// Hand Axe				
1	2	15	255	1	1	7	63	0	109	0	255	255	255	255	255	255	0	// Double Axe				
1	3	15	255	1	1	7	63	0	109	0	255	255	255	255	255	255	0	// Tomahawk				
1	4	15	255	1	1	7	63	0	109	0	255	255	255	255	255	255	0	// Elven Axe				
1	5	15	255	1	1	7	63	0	109	0	255	255	255	255	255	255	0	// Battle Axe				
15	207	15	255	0	0	0	0	0	0	0	255	255	255	255	255	255	0	//ESPAÇO VAZIO 2X3				
15	203	15	255	0	0	0	0	0	0	0	255	255	255	255	255	255	0	//ESPAÇO VAZIO 8X1				
15	208	15	255	0	0	0	0	0	0	0	255	255	255	255	255	255	0	//ESPAÇO VAZIO 5X1				
2	5	15	255	1	1	7	63	0	109	0	255	255	255	255	255	255	0	// Crystal Sword				
2	6	15	255	1	1	7	63	0	109	0	255	255	255	255	255	255	0	// Chaos Dragon Axe				
15	204	15	255	0	0	0	0	0	0	0	255	255	255	255	255	255	0	//ESPAÇO VAZIO 1X4				
2	0	15	255	1	1	7	63	0	109	0	255	255	255	255	255	255	0	// Mace				
2	1	15	255	1	1	7	63	0	109	0	255	255	255	255	255	255	0	// Morning Star				
2	2	15	255	1	1	7	63	0	109	0	255	255	255	255	255	255	0	// Flail				
2	3	15	255	1	1	7	63	0	109	0	255	255	255	255	255	255	0	// Great Hammer				
2	4	15	255	1	1	7	63	0	109	0	255	255	255	255	255	255	0	// Crystal Morning Star				
//2	7	15	255	1	1	7	63	0	109	0	255	255	255	255	255	255	0	// Elemental Mace				
15	203	15	255	0	0	0	0	0	0	0	255	255	255	255	255	255	0	//ESPAÇO VAZIO 8X1				
2	8	15	255	1	1	7	63	0	109	0	255	255	255	255	255	255	0	// Battle Scepter				
2	9	15	255	1	1	7	63	0	109	0	255	255	255	255	255	255	0	// Master Scepter				
2	10	15	255	1	1	7	63	0	109	0	255	255	255	255	255	255	0	// Great Scepter				
2	11	15	255	1	1	7	63	0	109	0	255	255	255	255	255	255	0	// Lord Scepter				
2	12	15	255	1	1	7	63	0	109	0	255	255	255	255	255	255	0	// Great Lord Scepter				
2	13	15	255	1	1	7	63	0	109	0	255	255	255	255	255	255	0	// Divine Scepter of Archangel				
2	15	15	255	1	1	7	63	0	109	0	255	255	255	255	255	255	0	// Shining Scepter				
2	14	15	255	1	1	7	63	0	109	128	255	255	255	255	255	255	0	// Soleil Sceptor				
end																						
																						
